Var1,Var66
15646,0
15647,0
15650,0
15651,0
15653,0
15655,0
15658,0
15659,0
15660,0
15664,0
15665,0
15666,0
15669,0
15675,0
15677,0
15678,0
15679,0
15680,0
15681,0
15683,0
15685,0
15686,0
15687,0
15688,0
15690,0
15691,0
15694,0
15696,0
15697,0
15699,0
15700,0
15702,0
15703,0
15704,0
15708,0
15709,0
15711,0
15713,0
15715,0
15716,0
15717,0
15718,0
15719,0
15721,0
15722,0
15723,0
15724,0
15725,0
15728,0
15730,0
15736,0
15738,0
15739,0
15740,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15750,0
15752,0
15753,0
15754,0
15757,0
15759,0
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15769,0
15770,0
15771,0
15774,0
15775,0
15779,0
15780,0
15781,0
15783,0
15785,0
15787,0
15789,0
15790,0
15791,0
15792,0
15795,0
15796,0
15801,0
15803,0
15805,0
15810,0
15811,0
15813,0
15814,0
15816,0
15817,0
15820,0
15821,0
15824,0
15825,0
15826,0
15827,0
15828,0
15829,0
15830,0
15831,0
15834,0
15836,0
15840,0
15841,0
15842,0
15843,0
15845,0
15846,0
15847,0
15848,0
15849,0
15851,0
15852,0
15853,0
15854,0
15860,0
15861,0
15862,0
15863,0
15865,0
15866,0
15867,0
15868,0
15872,0
15873,0
15876,0
15877,0
15878,0
15879,0
15881,0
15882,0
15884,0
15886,0
15887,0
15889,0
15890,0
15893,0
15894,0
15895,0
15896,0
15898,0
15899,0
15901,0
15904,0
15905,0
15907,0
15909,0
15910,0
15913,0
15914,0
15919,0
15920,0
15922,0
15923,0
15925,0
15928,0
15930,0
15932,0
15933,0
15935,0
15937,0
15938,0
15943,0
15944,0
15946,0
15947,0
15948,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15962,0
15966,0
15967,0
15968,0
15969,0
15971,0
15972,0
15974,0
15975,0
15978,0
15979,0
15980,0
15981,0
15982,0
15983,0
15984,0
15985,0
15987,0
15988,0
15991,0
15992,0
15994,0
15995,0
15996,0
15997,0
15998,0
16000,0
16001,0
16002,0
16004,0
16007,0
16008,0
16010,0
16011,0
16013,0
16014,0
16015,0
16016,0
16017,0
16021,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16032,0
16034,0
16036,0
16037,0
16040,0
16042,0
16044,0
16045,0
16047,0
16048,0
16049,0
16050,0
16051,0
16053,0
16057,0
16062,0
16065,0
16068,0
16070,0
16072,0
16074,0
16076,0
16078,0
16079,0
16080,0
16081,0
16082,0
16085,0
16086,0
16087,0
16088,0
16089,0
16090,0
16091,0
16092,0
16093,0
16094,0
16096,0
16098,0
16099,0
16101,0
16104,0
16105,0
16106,0
16109,0
16110,0
16111,0
16113,0
16116,0
16117,0
16119,0
16120,0
16121,0
16122,0
16123,0
16124,0
16127,0
16128,0
16129,0
16130,0
16131,0
16132,0
16134,0
16136,0
16137,0
16138,0
16139,0
16142,0
16144,0
16145,0
16146,0
16147,0
16148,0
16149,0
16151,0
16153,0
16157,0
16158,0
16160,0
16161,0
16164,0
16166,0
16167,0
16168,0
16170,0
16171,0
16172,0
16173,0
16174,0
16178,0
16179,0
16182,0
16185,0
16187,0
16189,0
16190,0
16192,0
16193,0
16195,0
16196,0
16198,0
16200,0
16201,0
16203,0
16207,0
16209,0
16210,0
16211,0
16212,0
16214,0
16215,0
16217,0
16220,0
16221,0
16222,0
16223,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16237,0
16238,0
16240,0
16241,0
16242,0
16244,0
16246,0
16247,0
16248,0
16249,0
16250,0
16251,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,0
16262,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16273,0
16274,0
16276,0
16277,0
16286,0
16288,0
16289,0
16290,0
16292,0
16294,0
16296,0
16297,0
16298,0
16300,0
16301,0
16306,0
16308,0
16310,0
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16319,0
16320,0
16321,0
16322,0
16323,0
16325,0
16326,0
16327,0
16328,0
16330,0
16331,0
16332,0
16333,0
16334,0
16336,0
16337,0
16340,0
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16354,0
16355,0
16357,0
16358,0
16359,0
16360,0
16361,0
16362,0
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16371,0
16373,0
16374,0
16375,0
16376,0
16378,0
16379,0
16380,0
16381,0
16382,0
16383,0
16384,0
16386,0
16387,0
16388,0
16389,0
16393,0
16395,0
16396,0
16397,0
16400,0
16402,0
16403,0
16405,0
16407,0
16410,0
16411,0
16413,0
16414,0
16416,0
16417,0
16418,0
16419,0
16420,0
16422,0
16423,0
16424,0
16425,0
16426,0
16429,0
16430,0
16431,0
16432,0
16435,0
16436,0
16438,0
16439,0
16440,0
16441,0
16442,0
16444,0
16446,0
16447,0
16448,0
16452,0
16453,0
16456,0
16457,0
16459,0
16462,0
16463,0
16464,0
16465,0
16467,0
16468,0
16469,0
16475,0
16477,0
16479,0
16481,0
16482,0
16483,0
16485,0
16486,0
16487,0
16488,0
16489,0
16492,0
16493,0
16494,0
16498,0
16499,0
16500,0
16501,0
16502,0
16505,0
16506,0
16507,0
16508,0
16510,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,0
16525,0
16528,0
16529,0
16531,0
16532,0
16535,0
16536,0
16538,0
16539,0
16542,0
16543,0
16544,0
16545,0
16546,0
16548,0
16550,0
16553,0
16554,0
16555,0
16558,0
16560,0
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,0
16570,0
16571,0
16573,0
16574,0
16577,0
16578,0
16579,0
16580,0
16590,0
16593,0
16596,0
16597,0
16604,0
16605,0
16608,0
16609,0
16610,0
16613,0
16616,0
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16624,0
16627,0
16628,0
16629,0
16632,0
16635,0
16636,0
16638,0
16639,0
16640,0
16642,0
16643,0
16644,0
16645,0
16646,0
16648,0
16650,0
16652,0
16653,0
16655,0
21367,0
21368,0
21370,0
21372,0
21373,0
21374,0
21378,0
21379,0
21380,0
21382,0
21384,0
21385,0
21386,0
21387,0
21388,0
21389,0
21390,0
21391,0
21392,0
21394,0
21398,0
21401,0
21402,0
21403,0
21407,0
21408,0
21409,0
21412,0
21413,0
21415,0
21416,0
21417,0
21420,0
21422,0
21428,0
21430,0
21432,0
21433,0
21435,0
21439,0
21444,0
21445,0
21447,0
21448,0
21450,0
21451,0
21452,0
21453,0
21454,0
21456,0
21457,0
21458,0
21460,0
21461,0
21462,0
21465,0
21466,0
21468,0
21469,0
21471,0
21472,0
21473,0
21474,0
21475,0
21476,0
21477,0
21478,0
21480,0
21483,0
21486,0
21487,0
21490,0
